id,crops_zone_id,attribute_value_id,created_at,updated_at,deleted_at
7233,80,957,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7234,80,875,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7235,80,1531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7236,80,1029,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7237,80,1221,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7238,80,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7239,80,1286,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7240,80,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7241,80,414,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7242,80,1514,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7243,80,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7244,80,1047,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7245,80,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7246,80,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7247,80,348,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7248,80,53,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7249,80,368,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7250,80,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7251,80,1305,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7252,80,1505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7253,80,509,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7254,80,422,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7255,80,663,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7256,80,863,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7257,80,486,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7258,80,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7259,80,83,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7260,80,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7261,80,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7262,80,1499,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7263,80,1503,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7264,80,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7265,80,498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7266,80,854,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7267,80,849,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7268,80,847,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7269,80,927,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7270,80,901,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7271,80,1262,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7272,80,766,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7273,80,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7274,80,1234,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7275,80,236,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7276,80,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7277,80,352,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7278,80,297,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7279,80,913,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7280,80,1003,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7281,80,451,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7282,80,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7283,80,841,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7284,80,1088,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7285,80,556,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7286,80,313,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7287,80,1073,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7288,80,319,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7289,80,728,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7290,80,12,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7291,80,364,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7292,80,1466,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7293,80,1239,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7294,80,999,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7295,80,1171,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7296,80,178,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7297,80,1017,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7298,80,440,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7299,80,1200,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7300,80,240,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7301,80,40,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7302,80,930,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7303,80,1279,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7304,80,49,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7305,80,62,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7306,80,1422,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7307,80,65,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7308,80,1539,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7309,80,263,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7310,80,231,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7311,80,1099,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7312,80,383,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7313,80,860,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7314,81,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7315,81,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7316,81,1221,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7317,81,1172,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7318,81,66,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7319,81,248,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7320,81,933,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7321,81,486,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7322,81,361,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7323,81,62,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7324,81,313,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7325,81,319,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7326,81,854,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7327,81,413,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7328,81,49,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7329,81,1073,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7330,81,957,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7331,81,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7332,81,1538,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7333,81,728,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7334,81,231,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7335,81,383,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7336,81,207,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7337,81,1514,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7338,81,298,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7339,81,1279,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7340,81,1163,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7341,81,858,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7342,81,324,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7343,81,1236,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7344,81,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7345,81,338,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7346,81,1200,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7347,81,923,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7348,81,850,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7349,81,40,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7350,81,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7351,81,1505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7352,81,1531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7353,81,333,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7354,81,847,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7355,81,1262,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7356,81,901,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7357,81,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7358,81,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7359,81,1110,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7360,81,328,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7361,81,1535,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7362,81,651,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7363,81,984,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7364,81,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7365,81,462,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7366,81,664,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7367,81,26,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7368,81,236,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7369,81,1122,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7370,81,352,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7371,81,1047,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7372,81,754,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7373,81,913,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7374,81,876,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7375,81,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7376,81,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7377,81,1029,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7378,81,863,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7379,81,121,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7380,81,1539,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7381,81,1306,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7382,81,418,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7383,81,870,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7384,81,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7385,81,1471,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7386,81,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7387,81,1536,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7388,81,891,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7389,81,368,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7390,81,240,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7391,81,1284,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7392,81,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7393,81,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7394,81,422,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7395,81,339,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7396,81,263,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7397,81,1397,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7398,81,1503,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7399,81,556,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7400,81,509,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7401,81,1241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7402,81,473,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7403,81,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7404,81,492,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7405,81,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7406,81,522,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7407,81,178,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7408,82,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7409,82,422,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7410,82,509,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7411,82,1083,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7412,82,178,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7413,82,933,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7414,82,368,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7415,82,664,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7416,82,918,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7417,82,957,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7418,82,1531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7419,82,361,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7420,82,754,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7421,82,1139,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7422,82,1029,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7423,82,1177,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7424,82,1471,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7425,82,891,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7426,82,1156,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7427,82,240,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7428,82,263,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7429,82,338,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7430,82,1241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7431,82,858,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7432,82,492,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7433,82,248,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7434,82,1221,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7435,82,1358,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7436,82,522,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7437,82,62,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7438,82,876,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7439,82,49,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7440,82,66,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7441,82,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7442,82,1279,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7443,82,319,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7444,82,923,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7445,82,40,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7446,82,332,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7447,82,931,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7448,82,207,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7449,82,122,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7450,82,904,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7451,82,1145,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7452,82,1514,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7453,82,383,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7454,82,728,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7455,82,998,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7456,82,298,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7457,82,1073,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7458,82,313,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7459,82,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7460,82,1163,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7461,82,651,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7462,82,231,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7463,82,556,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7464,82,339,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7465,82,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7466,82,1161,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7467,82,870,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7468,82,1283,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7469,82,1306,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7470,82,1085,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7471,82,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7472,82,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7473,82,328,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7474,82,324,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7475,82,1047,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7476,82,352,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7477,82,1236,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7478,82,26,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7479,82,236,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7480,82,543,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7481,82,835,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7482,82,840,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7483,82,1201,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7484,82,1262,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7485,82,847,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7486,82,413,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7487,82,850,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7488,82,854,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7489,82,1539,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7490,82,1507,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7491,82,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7492,82,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7493,82,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7494,82,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7495,82,863,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7496,82,1505,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7497,82,1534,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7498,82,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7499,82,486,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7500,82,1537,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7501,82,1533,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7502,82,418,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7503,83,241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7504,83,1518,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7505,83,1304,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7506,83,486,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7507,83,324,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7508,83,295,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7509,83,845,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7510,83,1503,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7511,83,465,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7512,83,1241,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7513,83,1532,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7514,83,1282,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7515,83,1126,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7516,83,1077,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7517,83,1284,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7518,83,870,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7519,83,1498,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7520,83,1482,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7521,83,1501,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7522,83,328,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7523,83,1306,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7524,83,1115,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7525,83,1497,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7526,83,1500,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7527,83,841,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7528,83,1508,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7529,83,1138,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7530,83,531,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7531,83,913,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7532,83,1236,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7533,83,246,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7534,83,380,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7535,83,413,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7536,83,352,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7537,83,864,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7538,83,854,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7539,83,677,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7540,83,848,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7541,83,318,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7542,83,26,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7543,83,236,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7544,83,63,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7545,83,530,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
7546,83,373,2022-11-07 13:48:40.189386-05,2022-11-07 13:48:40.189386-05,
